,DE4_amount_transaction,DE6_amount_cardholder_billing,amount_local,amount_tx_currency,amount_usd,DE9_conversion_rate_billing,client_baseline_amount,distance_from_home_km,hour_local,client_segment,channel,card_brand,DE2_PAN,DE3_processing_code,DE13_local_date,DE14_expiration_date,DE15_settlement_date,DE18_merchant_category_code,DE19_acquirer_country_code,DE22_pos_entry_mode,DE23_card_seq_number,DE25_pos_condition_code,DE39_response_code,DE49_currency_code_transaction,DE52_pin_data_present,DE55_emv_data_present,DE60_pos_terminal_type,DE61_pos_extended_data,DE123_pos_data_code,currency_tx_alpha,is_international,day_of_week,approved,client_home_city,is_fraud
29816,259263.0,259263.0,2592.63,2592.63,375.74,10000000.0,2004.1,22.3,9.0,BLACK,ECOM,VISA,4795010000000000.0,0,223,2809,224.0,5732,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
29804,70676.0,70676.0,706.76,706.76,102.43,10000000.0,1578.18,4.0,9.0,BLACK,ECOM,VISA,4795000000000000.0,0,223,2607,224.0,5651,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
98,90917.0,90917.0,909.17,909.17,131.76,10000000.0,660.09,9.4,0.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,101,2912,102.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,ORURO,0.0
28846,147305.0,147305.0,1473.05,1473.05,213.49,10000000.0,2002.89,14.8,14.0,PLATINUM,ECOM,VISA,4795010000000000.0,0,221,2904,222.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
36632,455282.0,455282.0,4552.82,4552.82,659.83,10000000.0,1311.26,198.0,16.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,307,2804,308.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,POTOSI,0.0
63050,1521.0,11548.0,115.48,15.21,16.74,75923734.0,839.81,8800.0,13.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,424,2812,425.0,4816,250,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Thu,True,ORURO,0.0
4134,117188.0,117188.0,1171.88,1171.88,169.84,10000000.0,1910.68,3.9,7.0,PLATINUM,ATM,VISA,4795000000000000.0,10000,108,2907,109.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Wed,True,COCHABAMBA,0.0
25787,25671.0,194845.0,1948.45,256.71,282.38,75900821.0,1796.72,4868.0,2.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,216,2806,217.0,5651,250,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sun,True,TARIJA,0.0
89475,14257.0,108208.0,1082.08,142.57,156.82,75898155.0,639.82,7478.0,23.0,INFINITE,ECOM,VISA,4212510000000000.0,0,610,2812,611.0,5311,380,81,1.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Tue,True,COCHABAMBA,0.0
29164,154251.0,154251.0,1542.51,1542.51,223.55,10000000.0,1036.84,11.5,6.0,PLATINUM,POS,VISA,4795000000000000.0,0,222,2909,223.0,5651,68,21,1.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sat,True,TARIJA,0.0
93174,68595.0,68595.0,685.95,685.95,99.41,10000000.0,1440.04,21.3,15.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,617,2908,618.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,COCHABAMBA,0.0
72316,106889.0,106889.0,1068.89,1068.89,154.91,10000000.0,1304.79,24.9,22.0,PRIVATE,POS,VISA,4795000000000000.0,90000,510,2607,511.0,5411,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,ELALTO,0.0
3958,257659.0,257659.0,2576.59,2576.59,373.42,10000000.0,731.04,839.0,20.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,107,2805,108.0,7011,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,LAPAZ,0.0
97472,653161.0,653161.0,6531.61,6531.61,946.61,10000000.0,2006.1,16.5,8.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,625,2808,626.0,7011,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,POTOSI,0.0
92190,31052.0,31052.0,310.52,310.52,45.0,10000000.0,1016.39,501.0,19.0,BLACK,POS,VISA,4795010000000000.0,0,615,2702,616.0,5193,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Sun,True,SANTACRUZ,0.0
50531,1231254.0,1231254.0,12312.54,12312.54,1784.43,10000000.0,1561.66,10.7,18.0,BLACK,ECOM,VISA,4795010000000000.0,0,401,2912,402.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ORURO,0.0
85548,1483443.0,1483443.0,14834.43,14834.43,2149.92,10000000.0,1087.55,22.8,1.0,BLACK,ECOM,VISA,4212500000000000.0,0,604,2809,605.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,LAPAZ,0.0
26658,82361.0,82361.0,823.61,823.61,119.36,10000000.0,2240.7,3.5,16.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,217,2903,218.0,5967,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,ORURO,0.0
15205,285129.0,285129.0,2851.29,2851.29,413.23,10000000.0,2086.99,954.0,7.0,BLACK,ECOM,VISA,4212500000000000.0,0,128,2705,129.0,5967,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ELALTO,0.0
16956,102649.0,102649.0,1026.49,1026.49,148.77,10000000.0,1589.55,14.8,9.0,PLATINUM,POS,VISA,4795000000000000.0,0,131,2904,201.0,5999,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,TARIJA,0.0
76492,331134.0,331134.0,3311.34,3311.34,479.9,10000000.0,1885.86,16.6,12.0,PLATINUM,MOTO,VISA,4212510000000000.0,0,518,2703,519.0,4511,68,10,3.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Sun,True,LAPAZ,0.0
99905,251570.0,251570.0,2515.7,2515.7,364.59,10000000.0,913.91,1.9,16.0,INFINITE,MOTO,VISA,4212500000000000.0,0,629,2611,630.0,7011,68,10,2.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Sun,True,SUCRE,0.0
95976,186251.0,186251.0,1862.51,1862.51,269.93,10000000.0,932.21,18.4,13.0,PLATINUM,ECOM,MASTERCARD,5312700000000000.0,0,622,2709,623.0,5311,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,TARIJA,0.0
6155,13955.0,13955.0,139.55,139.55,20.22,10000000.0,1080.04,5.6,20.0,INFINITE,POS,VISA,4795010000000000.0,0,111,2704,112.0,5921,68,71,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Sat,True,TARIJA,0.0
32779,49675.0,49675.0,496.75,496.75,71.99,10000000.0,1309.57,16.4,15.0,PRIVATE,POS,VISA,4212500000000000.0,0,228,2912,301.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,POTOSI,0.0
89272,110944.0,110944.0,1109.44,1109.44,160.79,10000000.0,1426.64,749.0,15.0,PRIVATE,ATM,VISA,4795010000000000.0,10000,610,2712,611.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Tue,True,TARIJA,0.0
53498,40095.0,40095.0,400.95,400.95,58.11,10000000.0,2437.22,19.7,7.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,407,2911,408.0,5611,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,COCHABAMBA,0.0
7055,379136.0,379136.0,3791.36,3791.36,549.47,10000000.0,1326.27,3.2,12.0,BLACK,POS,MASTERCARD,5312710000000000.0,0,113,2711,114.0,5944,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,TARIJA,0.0
26237,382739.0,17606.0,176.06,3827.39,25.52,460000.0,893.62,4462.0,20.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,216,3004,217.0,4816,392,81,1.0,59,0,392,N,N,ECOM-VIRTUAL,59.0,08159N,JPY,True,Sun,True,TARIJA,0.0
66361,238101.0,238101.0,2381.01,2381.01,345.07,10000000.0,1706.98,16.4,10.0,PRIVATE,POS,VISA,4212510000000000.0,0,430,2811,501.0,5311,68,72,1.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Wed,True,SUCRE,0.0
30291,493660.0,493660.0,4936.6,4936.6,715.45,10000000.0,2168.33,13.3,7.0,BLACK,POS,VISA,4795010000000000.0,0,224,2701,225.0,5944,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Mon,True,ELALTO,0.0
95388,42828.0,42828.0,428.28,428.28,62.07,10000000.0,1710.72,5.8,13.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,621,3001,622.0,5999,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,TARIJA,0.0
9050,185282.0,185282.0,1852.82,1852.82,268.52,10000000.0,1741.58,6.9,0.0,PRIVATE,POS,VISA,4212500000000000.0,0,117,3001,118.0,5812,68,10,3.0,1,0,68,N,N,POS-ATTENDED,1.0,01001N,BOB,False,Fri,True,LAPAZ,0.0
99744,1091567.0,1091567.0,10915.67,10915.67,1581.98,10000000.0,2354.82,15.1,11.0,BLACK,ECOM,VISA,4212500000000000.0,0,629,2804,630.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,POTOSI,0.0
348,72212.0,72212.0,722.12,722.12,104.66,10000000.0,1683.33,21.3,12.0,PLATINUM,POS,VISA,4795000000000000.0,0,101,2904,102.0,5812,68,71,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,07100Y,BOB,False,Wed,True,LAPAZ,0.0
98272,82698.0,82698.0,826.98,826.98,119.85,10000000.0,2062.31,1089.0,16.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,626,2612,627.0,5812,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,LAPAZ,0.0
91449,228964.0,228964.0,2289.64,2289.64,331.83,10000000.0,2293.51,8.6,13.0,BLACK,ATM,VISA,4212510000000000.0,10000,614,2905,615.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sat,True,COCHABAMBA,0.0
42754,2768906.0,20111.0,201.11,27689.06,29.15,72631.0,704.92,3273.0,20.0,PLATINUM,POS,VISA,4212500000000000.0,0,318,2808,319.0,5541,152,21,2.0,0,0,152,Y,N,POS-ATTENDED,0.0,02100Y,CLP,True,Tue,True,SUCRE,0.0
82219,84827.0,84827.0,848.27,848.27,122.94,10000000.0,1136.69,10.5,21.0,BLACK,POS,VISA,4212500000000000.0,0,528,2803,529.0,5651,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,ORURO,0.0
15402,36005.0,36005.0,360.05,360.05,52.18,10000000.0,1092.16,1.3,14.0,BLACK,POS,VISA,4795000000000000.0,90000,128,2609,129.0,5411,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Tue,True,ELALTO,0.0
54235,51222.0,51222.0,512.22,512.22,74.23,10000000.0,906.05,11.9,12.0,PRIVATE,POS,VISA,4795000000000000.0,0,408,3003,409.0,5999,68,21,1.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Tue,True,ELALTO,0.0
10442,76463.0,76463.0,764.63,764.63,110.82,10000000.0,665.66,13.3,14.0,BLACK,ECOM,VISA,4212500000000000.0,0,119,2911,120.0,5651,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,COCHABAMBA,0.0
22011,131209732.0,952997.0,9529.97,1312097.32,1381.16,72631.0,2256.07,7703.0,11.0,PRIVATE,POS,VISA,4212510000000000.0,0,209,2909,210.0,5944,152,21,1.0,0,0,152,Y,N,POS-ATTENDED,0.0,02100Y,CLP,True,Sun,True,COCHABAMBA,0.0
6718,50896.0,50896.0,508.96,508.96,73.76,10000000.0,1902.91,3.2,20.0,BLACK,ECOM,VISA,4795000000000000.0,0,112,2902,113.0,4816,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,0.0,08159N,BOB,False,Sun,True,ORURO,0.0
88095,45071.0,310989.0,3109.89,450.71,450.71,68999800.0,1737.03,6024.0,14.0,PLATINUM,POS,VISA,4795000000000000.0,0,608,2707,609.0,5732,840,51,2.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Sun,True,SUCRE,0.0
42121,179243.0,179243.0,1792.43,1792.43,259.77,10000000.0,1623.33,1.0,16.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,317,2908,318.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,SUCRE,0.0
23168,15399.0,134938.0,1349.38,153.99,195.56,87627768.0,2375.21,9712.0,11.0,PLATINUM,POS,VISA,4795000000000000.0,0,211,2901,212.0,5311,826,51,2.0,0,91,826,Y,Y,POS-ATTENDED,0.0,05100Y,GBP,True,Tue,False,COCHABAMBA,0.0
20622,106186.0,106186.0,1061.86,1061.86,153.89,10000000.0,2093.15,18.4,21.0,INFINITE,ECOM,VISA,4795000000000000.0,0,206,2705,207.0,5969,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ELALTO,0.0
80702,11576.0,11576.0,115.76,115.76,16.78,10000000.0,1407.1,5.7,3.0,PRIVATE,ECOM,VISA,4212510000000000.0,0,526,2809,527.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,ORURO,0.0
29778,244150.0,244150.0,2441.5,2441.5,353.84,10000000.0,1335.96,18.7,8.0,BLACK,ECOM,VISA,4795010000000000.0,0,223,2908,219.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,LAPAZ,0.0
91813,1055270.0,1055270.0,10552.7,10552.7,1529.38,10000000.0,1580.72,279.0,5.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,615,2808,616.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,TARIJA,0.0
36473,109017.0,109017.0,1090.17,1090.17,158.0,10000000.0,663.3,19.8,10.0,PLATINUM,ECOM,VISA,4212500000000000.0,0,307,2803,308.0,5732,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
10847,193516.0,193516.0,1935.16,1935.16,280.46,10000000.0,1873.07,16.6,9.0,PRIVATE,POS,VISA,4795010000000000.0,0,120,2805,121.0,5651,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Mon,True,SUCRE,0.0
44070,26347391.0,1211980.0,12119.8,263473.91,1756.49,460000.0,1852.59,8205.0,9.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,321,2810,322.0,4511,392,81,1.0,59,0,392,N,N,ECOM-VIRTUAL,59.0,08159N,JPY,True,Fri,True,ELALTO,0.0
12492,13105.0,13105.0,131.05,131.05,18.99,10000000.0,618.67,20.3,11.0,PRIVATE,ATM,MASTERCARD,5312710000000000.0,10000,123,2809,124.0,6011,68,51,3.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,ORURO,0.0
68059,44262.0,44262.0,442.62,442.62,64.15,10000000.0,857.01,23.1,10.0,BLACK,POS,VISA,4795000000000000.0,0,503,2803,504.0,5311,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,TARIJA,0.0
21763,434343.0,434343.0,4343.43,4343.43,629.48,10000000.0,632.61,11.3,21.0,BLACK,POS,VISA,4212500000000000.0,0,208,2912,209.0,5944,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,TARIJA,0.0
17980,6828.0,6828.0,68.28,68.28,9.9,10000000.0,627.62,1442.0,6.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,202,2809,203.0,5969,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,POTOSI,0.0
13766,47295.0,47295.0,472.95,472.95,68.54,10000000.0,1326.49,2.3,13.0,BLACK,POS,VISA,4212510000000000.0,0,125,2608,126.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,SANTACRUZ,0.0
17107,773840.0,773840.0,7738.4,7738.4,1121.51,10000000.0,1458.33,73.0,14.0,BLACK,MOTO,MASTERCARD,5312710000000000.0,0,131,2904,201.0,7011,68,10,1.0,8,0,68,N,N,MOTO-CLERK,8.0,01008N,BOB,False,Fri,True,ORURO,0.0
47370,398019.0,398019.0,3980.19,3980.19,576.84,10000000.0,2072.45,22.2,6.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,327,2812,328.0,8062,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Thu,True,COCHABAMBA,0.0
38647,80796.0,80796.0,807.96,807.96,117.1,10000000.0,2493.27,21.0,8.0,PLATINUM,ECOM,MASTERCARD,5312710000000000.0,0,311,2808,312.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Tue,True,ORURO,0.0
69588,8541.0,58934.0,589.34,85.41,85.41,69001287.0,1205.34,3488.0,3.0,PRIVATE,ATM,MASTERCARD,5312710000000000.0,10000,506,2905,507.0,6011,840,51,3.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Tue,True,POTOSI,0.0
64772,38603.0,38603.0,386.03,386.03,55.95,10000000.0,1849.34,19.2,15.0,INFINITE,ECOM,MASTERCARD,5312710000000000.0,0,427,2909,428.0,4816,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Sun,True,ELALTO,0.0
92793,4629.0,31943.0,319.43,46.29,46.29,69006264.0,2220.08,2864.0,22.0,PRIVATE,ATM,VISA,4795000000000000.0,10000,616,2807,617.0,6011,840,51,2.0,0,0,840,Y,Y,ATM-UNATTENDED,0.0,05100Y,USD,True,Mon,True,SANTACRUZ,0.0
85665,436422.0,436422.0,4364.22,4364.22,632.5,10000000.0,1614.17,15.6,8.0,BLACK,ECOM,VISA,4212510000000000.0,0,604,3005,605.0,4511,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Wed,True,SANTACRUZ,0.0
44329,1926575.0,1926575.0,19265.75,19265.75,2792.14,10000000.0,2337.31,19.5,17.0,BLACK,ECOM,MASTERCARD,5312700000000000.0,0,321,2804,322.0,4511,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,LAPAZ,0.0
59194,348444.0,348444.0,3484.44,3484.44,504.99,10000000.0,2263.77,5.5,13.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,417,2707,418.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,SUCRE,0.0
6598,261557.0,1804740.0,18047.4,2615.57,2615.57,68999873.0,2368.57,4187.0,15.0,PLATINUM,ECOM,VISA,4795000000000000.0,0,112,2909,113.0,4511,840,81,3.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Sun,True,LAPAZ,0.0
4393,92315.0,92315.0,923.15,923.15,133.79,10000000.0,1273.69,2.6,15.0,PLATINUM,POS,VISA,4212510000000000.0,0,108,2710,109.0,5812,68,72,2.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Wed,True,ORURO,0.0
55124,10341.0,71350.0,713.5,103.41,103.41,68997195.0,822.91,9733.0,4.0,PRIVATE,ECOM,MASTERCARD,5312710000000000.0,0,410,3003,411.0,5732,840,81,1.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Thu,True,SANTACRUZ,0.0
91489,822046.0,822046.0,8220.46,8220.46,1191.37,10000000.0,1389.48,872.0,14.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,614,2607,615.0,5944,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sat,True,ELALTO,0.0
75296,5344.0,36875.0,368.75,53.44,53.44,69002619.0,2354.85,2161.0,11.0,BLACK,ECOM,VISA,4212510000000000.0,0,516,3002,517.0,4816,840,81,1.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Fri,True,ELALTO,0.0
66536,183843.0,183843.0,1838.43,1838.43,266.44,10000000.0,1938.58,1454.0,16.0,PLATINUM,POS,VISA,4795000000000000.0,0,430,3001,501.0,5812,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,LAPAZ,0.0
28217,63828.0,63828.0,638.28,638.28,92.5,10000000.0,2112.12,709.0,11.0,PRIVATE,POS,VISA,4212510000000000.0,0,220,2701,221.0,5921,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,ORURO,0.0
56236,4617.0,4617.0,46.17,46.17,6.69,10000000.0,930.64,18.7,2.0,PRIVATE,POS,VISA,4795000000000000.0,0,412,2702,413.0,5921,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Wed,True,SUCRE,0.0
44481,20659.0,20659.0,206.59,206.59,29.94,10000000.0,795.63,12.6,22.0,BLACK,ECOM,VISA,4795010000000000.0,0,321,2908,322.0,4814,68,81,3.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Fri,True,COCHABAMBA,0.0
18218,135319.0,135319.0,1353.19,1353.19,196.11,10000000.0,771.5,7.8,15.0,BLACK,POS,VISA,4212510000000000.0,0,202,2808,203.0,5311,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Sun,True,SUCRE,0.0
17740,22809.0,157383.0,1573.83,228.09,228.09,69000394.0,1180.48,10346.0,17.0,BLACK,ECOM,VISA,4212500000000000.0,0,201,2810,202.0,5311,840,81,1.0,59,0,840,N,N,ECOM-VIRTUAL,59.0,08159N,USD,True,Sat,True,SUCRE,0.0
86463,373317.0,373317.0,3733.17,3733.17,541.04,10000000.0,2433.16,17.3,15.0,PRIVATE,ECOM,MASTERCARD,5312700000000000.0,0,605,2712,606.0,5311,68,81,2.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Thu,True,ORURO,0.0
47782,72628.0,72628.0,726.28,726.28,105.26,10000000.0,802.09,2.7,20.0,PRIVATE,ATM,VISA,4212500000000000.0,10000,327,3004,328.0,6011,68,51,1.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Thu,True,SANTACRUZ,0.0
62371,6716.0,46338.0,463.38,67.16,67.16,68996426.0,2150.27,4386.0,10.0,PRIVATE,POS,MASTERCARD,5312710000000000.0,0,423,2812,424.0,7832,840,51,1.0,0,0,840,Y,Y,POS-ATTENDED,0.0,05100Y,USD,True,Wed,True,SUCRE,0.0
92023,295277.0,295277.0,2952.77,2952.77,427.94,10000000.0,2258.16,1.2,13.0,BLACK,POS,VISA,4795010000000000.0,0,615,2608,616.0,5611,68,21,2.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Sun,True,SUCRE,0.0
81764,54057.0,54057.0,540.57,540.57,78.34,10000000.0,908.7,737.0,0.0,BLACK,POS,VISA,4212510000000000.0,0,528,2706,529.0,5651,68,21,2.0,0,0,68,Y,N,POS-ATTENDED,0.0,02100Y,BOB,False,Wed,True,SUCRE,0.0
84177,297138.0,297138.0,2971.38,2971.38,430.63,10000000.0,1574.8,475.0,12.0,BLACK,POS,MASTERCARD,5312700000000000.0,0,601,2807,602.0,5732,68,72,3.0,0,0,68,N,N,POS-ATTENDED,0.0,07200N,BOB,False,Sun,True,ELALTO,0.0
99634,17205.0,130584.0,1305.84,172.05,189.25,75898866.0,1899.24,5086.0,8.0,PRIVATE,ECOM,VISA,4795000000000000.0,0,629,2907,630.0,7011,250,81,2.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sun,True,TARIJA,0.0
82677,111839.0,111839.0,1118.39,1118.39,162.09,10000000.0,1051.32,8.3,18.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,529,2809,530.0,5311,68,51,2.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,SUCRE,0.0
60795,11875.0,90130.0,901.3,118.75,130.62,75898947.0,799.36,11433.0,12.0,PRIVATE,ECOM,VISA,4212500000000000.0,0,420,2704,421.0,5732,724,81,3.0,59,0,978,N,N,ECOM-VIRTUAL,59.0,08159N,EUR,True,Sun,True,SUCRE,0.0
82333,485585.0,485585.0,4855.85,4855.85,703.75,10000000.0,2112.12,9.0,3.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,529,2709,530.0,5732,68,51,1.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Thu,True,TARIJA,0.0
26440,1174159.0,1174159.0,11741.59,11741.59,1701.68,10000000.0,1658.59,13.1,9.0,PRIVATE,ECOM,VISA,4795010000000000.0,0,217,2807,218.0,7011,68,81,1.0,59,0,68,N,N,ECOM-VIRTUAL,59.0,08159N,BOB,False,Mon,True,SANTACRUZ,0.0
69548,12543.0,86548.0,865.48,125.43,125.43,69001036.0,2474.75,9703.0,23.0,PLATINUM,POS,VISA,4795000000000000.0,0,505,3001,506.0,5411,840,71,1.0,0,0,840,Y,Y,POS-ATTENDED,0.0,07100Y,USD,True,Mon,True,ORURO,0.0
86725,92397.0,92397.0,923.97,923.97,133.91,10000000.0,1471.98,447.0,3.0,PLATINUM,POS,VISA,4795010000000000.0,0,606,3004,607.0,5193,68,51,3.0,0,0,68,Y,Y,POS-ATTENDED,0.0,05100Y,BOB,False,Fri,True,SANTACRUZ,0.0
44631,270682.0,270682.0,2706.82,2706.82,392.29,10000000.0,2490.95,10.8,8.0,INFINITE,ATM,VISA,4212500000000000.0,10000,322,2812,323.0,6011,68,51,2.0,0,0,68,Y,Y,ATM-UNATTENDED,0.0,05100Y,BOB,False,Sat,True,SANTACRUZ,0.0
36136,1225.0,9299.0,92.99,12.25,13.48,75910204.0,1904.34,2407.0,17.0,PRIVATE,POS,MASTERCARD,5312700000000000.0,0,306,3001,307.0,5814,724,72,3.0,0,0,978,N,N,POS-ATTENDED,0.0,07200N,EUR,True,Thu,True,TARIJA,0.0
